BS.pilon.polished.v3.ST170922	Bacillus subtilis
2161	Cryptococcus neoformans
2174	Cryptococcus neoformans
2231	Cryptococcus neoformans
2281	Cryptococcus neoformans
2339	Cryptococcus neoformans
2353	Cryptococcus neoformans
2355	Cryptococcus neoformans
2397	Cryptococcus neoformans
2454	Cryptococcus neoformans
2455	Cryptococcus neoformans
2457	Cryptococcus neoformans
2526	Cryptococcus neoformans
2588	Cryptococcus neoformans
2600	Cryptococcus neoformans
2620	Cryptococcus neoformans
2659	Cryptococcus neoformans
2707	Cryptococcus neoformans
2766	Cryptococcus neoformans
2790	Cryptococcus neoformans
3035	Cryptococcus neoformans
3054	Cryptococcus neoformans
3062	Cryptococcus neoformans
3141	Cryptococcus neoformans
3242	Cryptococcus neoformans
3258	Cryptococcus neoformans
3261	Cryptococcus neoformans
3280	Cryptococcus neoformans
3301	Cryptococcus neoformans
3347	Cryptococcus neoformans
3353	Cryptococcus neoformans
3553	Cryptococcus neoformans
3581	Cryptococcus neoformans
3608	Cryptococcus neoformans
3614	Cryptococcus neoformans
3621	Cryptococcus neoformans
3651	Cryptococcus neoformans
3746	Cryptococcus neoformans
3749	Cryptococcus neoformans
3750	Cryptococcus neoformans
3790	Cryptococcus neoformans
3791	Cryptococcus neoformans
3829	Cryptococcus neoformans
3837	Cryptococcus neoformans
3889	Cryptococcus neoformans
3898	Cryptococcus neoformans
3915	Cryptococcus neoformans
3919	Cryptococcus neoformans
3934	Cryptococcus neoformans
3942	Cryptococcus neoformans
3952	Cryptococcus neoformans
3983	Cryptococcus neoformans
4035	Cryptococcus neoformans
4063	Cryptococcus neoformans
4091	Cryptococcus neoformans
4168	Cryptococcus neoformans
4263	Cryptococcus neoformans
4296	Cryptococcus neoformans
4342	Cryptococcus neoformans
4359	Cryptococcus neoformans
4372	Cryptococcus neoformans
4382	Cryptococcus neoformans
4394	Cryptococcus neoformans
4468	Cryptococcus neoformans
4484	Cryptococcus neoformans
4492	Cryptococcus neoformans
4539	Cryptococcus neoformans
4548	Cryptococcus neoformans
4566	Cryptococcus neoformans
4589	Cryptococcus neoformans
4668	Cryptococcus neoformans
4679	Cryptococcus neoformans
4702	Cryptococcus neoformans
4746	Cryptococcus neoformans
4824	Cryptococcus neoformans
4900	Cryptococcus neoformans
4902	Cryptococcus neoformans
4932	Cryptococcus neoformans
4937	Cryptococcus neoformans
4942	Cryptococcus neoformans
5076	Cryptococcus neoformans
5167	Cryptococcus neoformans
5179	Cryptococcus neoformans
5188	Cryptococcus neoformans
5223	Cryptococcus neoformans
5229	Cryptococcus neoformans
5250	Cryptococcus neoformans
5278	Cryptococcus neoformans
5366	Cryptococcus neoformans
5417	Cryptococcus neoformans
5438	Cryptococcus neoformans
5446	Cryptococcus neoformans
5447	Cryptococcus neoformans
5461	Cryptococcus neoformans
5463	Cryptococcus neoformans
5477	Cryptococcus neoformans
5533	Cryptococcus neoformans
5553	Cryptococcus neoformans
5562	Cryptococcus neoformans
5597	Cryptococcus neoformans
5608	Cryptococcus neoformans
5612	Cryptococcus neoformans
5621	Cryptococcus neoformans
5666	Cryptococcus neoformans
5681	Cryptococcus neoformans
5700	Cryptococcus neoformans
5706	Cryptococcus neoformans
5755	Cryptococcus neoformans
5760	Cryptococcus neoformans
5769	Cryptococcus neoformans
5836	Cryptococcus neoformans
5905	Cryptococcus neoformans
5916	Cryptococcus neoformans
5926	Cryptococcus neoformans
5930	Cryptococcus neoformans
5932	Cryptococcus neoformans
5948	Cryptococcus neoformans
5962	Cryptococcus neoformans
5981	Cryptococcus neoformans
6000	Cryptococcus neoformans
6003	Cryptococcus neoformans
6042	Cryptococcus neoformans
6047	Cryptococcus neoformans
6055	Cryptococcus neoformans
6107	Cryptococcus neoformans
6146	Cryptococcus neoformans
6164	Cryptococcus neoformans
6175	Cryptococcus neoformans
6178	Cryptococcus neoformans
6213	Cryptococcus neoformans
6224	Cryptococcus neoformans
6249	Cryptococcus neoformans
6257	Cryptococcus neoformans
6269	Cryptococcus neoformans
6287	Cryptococcus neoformans
6291	Cryptococcus neoformans
6303	Cryptococcus neoformans
6307	Cryptococcus neoformans
6321	Cryptococcus neoformans
6328	Cryptococcus neoformans
6399	Cryptococcus neoformans
6462	Cryptococcus neoformans
6523	Cryptococcus neoformans
6579	Cryptococcus neoformans
6593	Cryptococcus neoformans
6662	Cryptococcus neoformans
6680	Cryptococcus neoformans
6693	Cryptococcus neoformans
6775	Cryptococcus neoformans
6779	Cryptococcus neoformans
6794	Cryptococcus neoformans
6798	Cryptococcus neoformans
6816	Cryptococcus neoformans
6822	Cryptococcus neoformans
6888	Cryptococcus neoformans
6908	Cryptococcus neoformans
6911	Cryptococcus neoformans
6918	Cryptococcus neoformans
6969	Cryptococcus neoformans
7004	Cryptococcus neoformans
7061	Cryptococcus neoformans
7062	Cryptococcus neoformans
7086	Cryptococcus neoformans
7112	Cryptococcus neoformans
7125	Cryptococcus neoformans
7320	Cryptococcus neoformans
7327	Cryptococcus neoformans
7357	Cryptococcus neoformans
7365	Cryptococcus neoformans
7372	Cryptococcus neoformans
7386	Cryptococcus neoformans
7394	Cryptococcus neoformans
7415	Cryptococcus neoformans
7484	Cryptococcus neoformans
7536	Cryptococcus neoformans
7591	Cryptococcus neoformans
7664	Cryptococcus neoformans
7672	Cryptococcus neoformans
7694	Cryptococcus neoformans
7756	Cryptococcus neoformans
7783	Cryptococcus neoformans
7805	Cryptococcus neoformans
7866	Cryptococcus neoformans
7889	Cryptococcus neoformans
7941	Cryptococcus neoformans
7994	Cryptococcus neoformans
8066	Cryptococcus neoformans
8080	Cryptococcus neoformans
8083	Cryptococcus neoformans
8098	Cryptococcus neoformans
8206	Cryptococcus neoformans
8237	Cryptococcus neoformans
8243	Cryptococcus neoformans
8265	Cryptococcus neoformans
8266	Cryptococcus neoformans
8277	Cryptococcus neoformans
8306	Cryptococcus neoformans
8324	Cryptococcus neoformans
8392	Cryptococcus neoformans
8433	Cryptococcus neoformans
8449	Cryptococcus neoformans
8480	Cryptococcus neoformans
8509	Cryptococcus neoformans
8527	Cryptococcus neoformans
8695	Cryptococcus neoformans
8709	Cryptococcus neoformans
8733	Cryptococcus neoformans
8750	Cryptococcus neoformans
8787	Cryptococcus neoformans
8789	Cryptococcus neoformans
8826	Cryptococcus neoformans
8834	Cryptococcus neoformans
8917	Cryptococcus neoformans
8923	Cryptococcus neoformans
8954	Cryptococcus neoformans
9002	Cryptococcus neoformans
9015	Cryptococcus neoformans
9103	Cryptococcus neoformans
9156	Cryptococcus neoformans
9259	Cryptococcus neoformans
9274	Cryptococcus neoformans
9285	Cryptococcus neoformans
9337	Cryptococcus neoformans
9345	Cryptococcus neoformans
9367	Cryptococcus neoformans
9378	Cryptococcus neoformans
9394	Cryptococcus neoformans
9437	Cryptococcus neoformans
9439	Cryptococcus neoformans
9517	Cryptococcus neoformans
9523	Cryptococcus neoformans
9540	Cryptococcus neoformans
9552	Cryptococcus neoformans
9581	Cryptococcus neoformans
9640	Cryptococcus neoformans
9673	Cryptococcus neoformans
9682	Cryptococcus neoformans
9731	Cryptococcus neoformans
9770	Cryptococcus neoformans
9792	Cryptococcus neoformans
9818	Cryptococcus neoformans
9867	Cryptococcus neoformans
9947	Cryptococcus neoformans
9969	Cryptococcus neoformans
9987	Cryptococcus neoformans
10070	Cryptococcus neoformans
10194	Cryptococcus neoformans
10318	Cryptococcus neoformans
10344	Cryptococcus neoformans
10421	Cryptococcus neoformans
10430	Cryptococcus neoformans
10483	Cryptococcus neoformans
10505	Cryptococcus neoformans
10576	Cryptococcus neoformans
10587	Cryptococcus neoformans
10589	Cryptococcus neoformans
10591	Cryptococcus neoformans
10679	Cryptococcus neoformans
10736	Cryptococcus neoformans
10768	Cryptococcus neoformans
10774	Cryptococcus neoformans
10808	Cryptococcus neoformans
10815	Cryptococcus neoformans
10830	Cryptococcus neoformans
10843	Cryptococcus neoformans
10845	Cryptococcus neoformans
10884	Cryptococcus neoformans
10902	Cryptococcus neoformans
10915	Cryptococcus neoformans
10962	Cryptococcus neoformans
11130	Cryptococcus neoformans
11182	Cryptococcus neoformans
11194	Cryptococcus neoformans
11251	Cryptococcus neoformans
11303	Cryptococcus neoformans
11350	Cryptococcus neoformans
11364	Cryptococcus neoformans
11442	Cryptococcus neoformans
11460	Cryptococcus neoformans
11482	Cryptococcus neoformans
11576	Cryptococcus neoformans
11608	Cryptococcus neoformans
11649	Cryptococcus neoformans
11693	Cryptococcus neoformans
11700	Cryptococcus neoformans
11701	Cryptococcus neoformans
11719	Cryptococcus neoformans
11790	Cryptococcus neoformans
11798	Cryptococcus neoformans
11801	Cryptococcus neoformans
11805	Cryptococcus neoformans
11818	Cryptococcus neoformans
11882	Cryptococcus neoformans
11883	Cryptococcus neoformans
11902	Cryptococcus neoformans
11917	Cryptococcus neoformans
11941	Cryptococcus neoformans
11964	Cryptococcus neoformans
11990	Cryptococcus neoformans
12050	Cryptococcus neoformans
12103	Cryptococcus neoformans
12125	Cryptococcus neoformans
12159	Cryptococcus neoformans
12200	Cryptococcus neoformans
12210	Cryptococcus neoformans
12253	Cryptococcus neoformans
12285	Cryptococcus neoformans
12338	Cryptococcus neoformans
12355	Cryptococcus neoformans
12397	Cryptococcus neoformans
12413	Cryptococcus neoformans
12432	Cryptococcus neoformans
12433	Cryptococcus neoformans
12436	Cryptococcus neoformans
12474	Cryptococcus neoformans
12517	Cryptococcus neoformans
12635	Cryptococcus neoformans
12654	Cryptococcus neoformans
12672	Cryptococcus neoformans
12675	Cryptococcus neoformans
12819	Cryptococcus neoformans
12844	Cryptococcus neoformans
12855	Cryptococcus neoformans
12859	Cryptococcus neoformans
12862	Cryptococcus neoformans
12874	Cryptococcus neoformans
12910	Cryptococcus neoformans
13064	Cryptococcus neoformans
13212	Cryptococcus neoformans
13227	Cryptococcus neoformans
13307	Cryptococcus neoformans
13313	Cryptococcus neoformans
13318	Cryptococcus neoformans
13342	Cryptococcus neoformans
13351	Cryptococcus neoformans
13395	Cryptococcus neoformans
13406	Cryptococcus neoformans
13416	Cryptococcus neoformans
13466	Cryptococcus neoformans
13624	Cryptococcus neoformans
13630	Cryptococcus neoformans
13637	Cryptococcus neoformans
13641	Cryptococcus neoformans
13671	Cryptococcus neoformans
13684	Cryptococcus neoformans
13702	Cryptococcus neoformans
13707	Cryptococcus neoformans
13757	Cryptococcus neoformans
13805	Cryptococcus neoformans
13820	Cryptococcus neoformans
13845	Cryptococcus neoformans
13877	Cryptococcus neoformans
13952	Cryptococcus neoformans
14033	Cryptococcus neoformans
14076	Cryptococcus neoformans
14178	Cryptococcus neoformans
14199	Cryptococcus neoformans
14226	Cryptococcus neoformans
14247	Cryptococcus neoformans
14274	Cryptococcus neoformans
14303	Cryptococcus neoformans
14314	Cryptococcus neoformans
14326	Cryptococcus neoformans
14465	Cryptococcus neoformans
14473	Cryptococcus neoformans
14488	Cryptococcus neoformans
14595	Cryptococcus neoformans
14602	Cryptococcus neoformans
14696	Cryptococcus neoformans
14697	Cryptococcus neoformans
14767	Cryptococcus neoformans
14770	Cryptococcus neoformans
14773	Cryptococcus neoformans
14796	Cryptococcus neoformans
14813	Cryptococcus neoformans
14851	Cryptococcus neoformans
14909	Cryptococcus neoformans
14924	Cryptococcus neoformans
14976	Cryptococcus neoformans
14986	Cryptococcus neoformans
15019	Cryptococcus neoformans
15023	Cryptococcus neoformans
15024	Cryptococcus neoformans
15030	Cryptococcus neoformans
15036	Cryptococcus neoformans
15046	Cryptococcus neoformans
15081	Cryptococcus neoformans
15090	Cryptococcus neoformans
15116	Cryptococcus neoformans
15137	Cryptococcus neoformans
15182	Cryptococcus neoformans
15242	Cryptococcus neoformans
15257	Cryptococcus neoformans
15285	Cryptococcus neoformans
15287	Cryptococcus neoformans
15307	Cryptococcus neoformans
15316	Cryptococcus neoformans
15322	Cryptococcus neoformans
15325	Cryptococcus neoformans
15339	Cryptococcus neoformans
15367	Cryptococcus neoformans
15397	Cryptococcus neoformans
15425	Cryptococcus neoformans
15428	Cryptococcus neoformans
15457	Cryptococcus neoformans
15511	Cryptococcus neoformans
15512	Cryptococcus neoformans
15516	Cryptococcus neoformans
15538	Cryptococcus neoformans
15541	Cryptococcus neoformans
15556	Cryptococcus neoformans
15581	Cryptococcus neoformans
15585	Cryptococcus neoformans
15620	Cryptococcus neoformans
15672	Cryptococcus neoformans
15704	Cryptococcus neoformans
15718	Cryptococcus neoformans
15790	Cryptococcus neoformans
15800	Cryptococcus neoformans
15820	Cryptococcus neoformans
15855	Cryptococcus neoformans
16047	Cryptococcus neoformans
16086	Cryptococcus neoformans
16090	Cryptococcus neoformans
16121	Cryptococcus neoformans
16128	Cryptococcus neoformans
16181	Cryptococcus neoformans
16213	Cryptococcus neoformans
16240	Cryptococcus neoformans
16246	Cryptococcus neoformans
16261	Cryptococcus neoformans
16299	Cryptococcus neoformans
16331	Cryptococcus neoformans
16437	Cryptococcus neoformans
16470	Cryptococcus neoformans
16507	Cryptococcus neoformans
16510	Cryptococcus neoformans
16549	Cryptococcus neoformans
16558	Cryptococcus neoformans
16562	Cryptococcus neoformans
16565	Cryptococcus neoformans
16628	Cryptococcus neoformans
16639	Cryptococcus neoformans
16689	Cryptococcus neoformans
16699	Cryptococcus neoformans
16711	Cryptococcus neoformans
16731	Cryptococcus neoformans
16740	Cryptococcus neoformans
16807	Cryptococcus neoformans
16828	Cryptococcus neoformans
16830	Cryptococcus neoformans
16841	Cryptococcus neoformans
16862	Cryptococcus neoformans
16867	Cryptococcus neoformans
16962	Cryptococcus neoformans
16980	Cryptococcus neoformans
17044	Cryptococcus neoformans
17048	Cryptococcus neoformans
17069	Cryptococcus neoformans
17083	Cryptococcus neoformans
17107	Cryptococcus neoformans
17113	Cryptococcus neoformans
17123	Cryptococcus neoformans
17129	Cryptococcus neoformans
17134	Cryptococcus neoformans
17174	Cryptococcus neoformans
17204	Cryptococcus neoformans
17213	Cryptococcus neoformans
17264	Cryptococcus neoformans
17310	Cryptococcus neoformans
17316	Cryptococcus neoformans
17336	Cryptococcus neoformans
17386	Cryptococcus neoformans
17471	Cryptococcus neoformans
17499	Cryptococcus neoformans
17532	Cryptococcus neoformans
17575	Cryptococcus neoformans
17581	Cryptococcus neoformans
17603	Cryptococcus neoformans
17610	Cryptococcus neoformans
17645	Cryptococcus neoformans
17672	Cryptococcus neoformans
17701	Cryptococcus neoformans
17818	Cryptococcus neoformans
17849	Cryptococcus neoformans
17851	Cryptococcus neoformans
17874	Cryptococcus neoformans
17973	Cryptococcus neoformans
17983	Cryptococcus neoformans
18017	Cryptococcus neoformans
18041	Cryptococcus neoformans
18060	Cryptococcus neoformans
18103	Cryptococcus neoformans
18127	Cryptococcus neoformans
18136	Cryptococcus neoformans
18146	Cryptococcus neoformans
18188	Cryptococcus neoformans
18205	Cryptococcus neoformans
18237	Cryptococcus neoformans
18264	Cryptococcus neoformans
18269	Cryptococcus neoformans
18299	Cryptococcus neoformans
18306	Cryptococcus neoformans
18356	Cryptococcus neoformans
18397	Cryptococcus neoformans
18421	Cryptococcus neoformans
18484	Cryptococcus neoformans
18527	Cryptococcus neoformans
18538	Cryptococcus neoformans
18560	Cryptococcus neoformans
18571	Cryptococcus neoformans
18576	Cryptococcus neoformans
18591	Cryptococcus neoformans
18619	Cryptococcus neoformans
18622	Cryptococcus neoformans
18650	Cryptococcus neoformans
18676	Cryptococcus neoformans
18700	Cryptococcus neoformans
18830	Cryptococcus neoformans
18942	Cryptococcus neoformans
19015	Cryptococcus neoformans
19058	Cryptococcus neoformans
19211	Cryptococcus neoformans
19216	Cryptococcus neoformans
19283	Cryptococcus neoformans
19319	Cryptococcus neoformans
19422	Cryptococcus neoformans
19507	Cryptococcus neoformans
19509	Cryptococcus neoformans
19539	Cryptococcus neoformans
19557	Cryptococcus neoformans
19598	Cryptococcus neoformans
19636	Cryptococcus neoformans
19698	Cryptococcus neoformans
19706	Cryptococcus neoformans
19760	Cryptococcus neoformans
19761	Cryptococcus neoformans
19772	Cryptococcus neoformans
19800	Cryptococcus neoformans
19801	Cryptococcus neoformans
19828	Cryptococcus neoformans
19894	Cryptococcus neoformans
19929	Cryptococcus neoformans
19943	Cryptococcus neoformans
20037	Cryptococcus neoformans
20088	Cryptococcus neoformans
20136	Cryptococcus neoformans
20141	Cryptococcus neoformans
20174	Cryptococcus neoformans
20293	Cryptococcus neoformans
20421	Cryptococcus neoformans
20430	Cryptococcus neoformans
20452	Cryptococcus neoformans
20457	Cryptococcus neoformans
20489	Cryptococcus neoformans
20501	Cryptococcus neoformans
20506	Cryptococcus neoformans
20579	Cryptococcus neoformans
20727	Cryptococcus neoformans
20730	Cryptococcus neoformans
20757	Cryptococcus neoformans
20777	Cryptococcus neoformans
20791	Cryptococcus neoformans
20824	Cryptococcus neoformans
20832	Cryptococcus neoformans
20848	Cryptococcus neoformans
20895	Cryptococcus neoformans
20933	Cryptococcus neoformans
20936	Cryptococcus neoformans
20967	Cryptococcus neoformans
20969	Cryptococcus neoformans
20995	Cryptococcus neoformans
21003	Cryptococcus neoformans
21006	Cryptococcus neoformans
21024	Cryptococcus neoformans
21104	Cryptococcus neoformans
21159	Cryptococcus neoformans
21164	Cryptococcus neoformans
21186	Cryptococcus neoformans
21203	Cryptococcus neoformans
21207	Cryptococcus neoformans
21217	Cryptococcus neoformans
21229	Cryptococcus neoformans
21246	Cryptococcus neoformans
21256	Cryptococcus neoformans
21270	Cryptococcus neoformans
21280	Cryptococcus neoformans
21299	Cryptococcus neoformans
21418	Cryptococcus neoformans
